100,  0.641382
200,  0.124118
300,  0.077628
400,  0.766176
500,  0.100972
600,  0.074327
700,  0.071720
800,  0.058870
900,  0.082576
1000,  0.081950
1100,  0.059941
1200,  0.097664
1300,  0.050982
1400,  0.618304
1500,  0.043958
1600,  0.043735
1700,  0.042359
1800,  0.126728
1900,  0.053088
2000,  0.047404
2100,  0.042818
2200,  0.045414
2300,  0.042798
2400,  0.032430
2500,  0.027397
2600,  0.034042
2700,  0.052981
2800,  0.164229
2900,  0.036683
3000,  0.046981
3100,  0.028894
3200,  0.056703
3300,  0.039327
3400,  0.036462
3500,  0.058655
3600,  0.066972
3700,  0.032103
3800,  0.030402
3900,  0.051775
4000,  0.039056
4100,  0.023790
4200,  0.030384
4300,  0.023448
4400,  0.052272
4500,  0.038483
4600,  0.041971
4700,  0.027746
4800,  0.041718
4900,  0.021901
5000,  0.031368
5100,  0.028736
5200,  0.025807
5300,  0.038448
5400,  0.068451
5500,  0.025865
5600,  0.104370
5700,  0.057782
5800,  0.024773
5900,  0.036349
6000,  0.034522
6100,  0.020591
6200,  0.039279
6300,  0.018470
6400,  0.025644
6500,  0.020956
6600,  0.037527
6700,  0.029626
6800,  0.025960
6900,  0.017343
7000,  0.024921
7100,  0.074920
7200,  0.042390
7300,  0.024590
7400,  0.030607
7500,  0.025312
7600,  0.026974
7700,  0.027356
7800,  0.035833
7900,  0.026660
8000,  0.022398
8100,  0.025028
8200,  0.037608
8300,  0.041634
8400,  0.045691
8500,  0.021702
8600,  0.026673
8700,  0.019936
8800,  0.022174
8900,  0.101923
9000,  0.024735
9100,  0.023235
9200,  0.035688
9300,  0.025486
9400,  0.036155
9500,  0.015845
9600,  0.024431
9700,  0.031483
9800,  0.031816
9900,  0.035017
10000,  0.016622
10100,  0.019515
10200,  0.019801
10300,  0.015990
10400,  0.023854
10500,  0.014617
10600,  0.019295
10700,  0.017378
10800,  0.020121
10900,  0.016774
11000,  0.018229
11100,  0.024226
11200,  0.016064
11300,  0.037217
11400,  0.025472
11500,  0.024777
11600,  0.016871
11700,  0.038748
11800,  0.025940
11900,  0.026991
12000,  0.029898
12100,  0.017634
12200,  0.015746
12300,  0.014740
12400,  0.019797
12500,  0.017200
12600,  0.019348
12700,  0.021104
12800,  0.021676
12900,  0.019225
13000,  0.012548
13100,  0.021817
13200,  0.039375
13300,  0.028167
13400,  0.023087
13500,  0.016317
13600,  0.019508
13700,  0.026923
13800,  0.026426
13900,  0.021312
14000,  0.015962
14100,  0.018164
14200,  0.027572
14300,  0.019058
14400,  0.024050
14500,  0.019855
14600,  0.021568
14700,  0.016468
14800,  0.021051
14900,  0.012743
15000,  0.023199
15100,  0.029316
15200,  0.018848
15300,  0.018989
15400,  0.013857
15500,  0.017783
15600,  0.014617
15700,  0.021268
15800,  0.028318
15900,  0.040541
16000,  0.016267
16100,  0.013514
16200,  0.020580
16300,  0.018122
16400,  0.011525
16500,  0.013758
16600,  0.023926
16700,  0.022442
16800,  0.022208
16900,  0.025796
17000,  0.013215
17100,  0.014215
17200,  0.017519
17300,  0.029794
17400,  0.013047
17500,  0.018100
17600,  0.011597
17700,  0.022101
17800,  0.019002
17900,  0.018338
18000,  0.009540
18100,  0.026392
18200,  0.023491
18300,  0.016089
18400,  0.016932
18500,  0.017230
18600,  0.041682
18700,  0.027779
18800,  0.014335
18900,  0.032067
19000,  0.065723
19100,  0.010110
19200,  0.020180
19300,  0.015264
19400,  0.014751
19500,  0.015222
19600,  0.020036
19700,  0.011242
19800,  0.013897
19900,  0.031472
20000,  0.019605
20100,  0.013723
20200,  0.015448
20300,  0.018937
20400,  0.012358
20500,  0.068821
20600,  0.014844
20700,  0.014795
20800,  0.012870
20900,  0.015200
21000,  0.012663
21100,  0.019801
21200,  0.018276
21300,  0.019062
21400,  0.025697
21500,  0.022710
21600,  0.020361
21700,  0.048087
21800,  0.018108
21900,  0.009904
22000,  0.011639
22100,  0.018710
22200,  0.014573
22300,  0.016464
